"","No","Citiation","lat","lon","sitecode","logk","stage","Method","climate.zone","Ecosystem","Vegetation","Litter.type","Aspect","Elevation","Slope","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Bulk.density","Clay","pH","SOC","N","CEC","EVI","LAI","NPP","SFP","SBD","Initial.C","Initial.N","Initial.C.N","ln_pred_k","logk","mean_mean_daily_temp","log10NO3c","log10DRPc","TPdep","TNdep","log10dis_m3_pyr","log10dis_m3_pmn","log10dis_m3_pmx","run_mm_syr","log10inu_pc_smn","log10inu_pc_umn","log10inu_pc_smx","log10inu_pc_umx","log10inu_pc_slt","log10inu_pc_ult","log10lka_pc_sse","log10lka_pc_use","log10lkv_mc_usu","log10rev_mc_usu","log10dor_pc_pva","log10ria_ha_ssu","log10ria_ha_usu","log10riv_tc_ssu","log10riv_tc_usu","gwt_cm_sav","ele_mt_sav","ele_mt_uav","ele_mt_smn","ele_mt_smx","slp_dg_sav","slp_dg_uav","log10sgr_dk_sav","tmp_dc_syr","tmp_dc_uyr","tmp_dc_smn","tmp_dc_smx","tempmonth","pre_mm_syr","pre_mm_uyr","log10precipmonth","pet_mm_syr","pet_mm_uyr","PETmonth","aet_mm_syr","aet_mm_uyr","AETmonth","ari_ix_sav","ari_ix_uav","cmi_ix_syr","cmi_ix_uyr","moist_indexmonth","snw_pc_syr","snw_pc_uyr","snw_pc_smx","snowmonth","wet_pc_sg1","wet_pc_ug1","wet_pc_sg2","wet_pc_ug2","for_pc_sse","for_pc_use","crp_pc_sse","crp_pc_use","pst_pc_sse","pst_pc_use","ire_pc_sse","ire_pc_use","gla_pc_sse","gla_pc_use","prm_pc_sse","prm_pc_use","pac_pc_sse","pac_pc_use","cly_pc_sav","cly_pc_uav","slt_pc_sav","slt_pc_uav","snd_pc_sav","snd_pc_uav","soc_th_sav","soc_th_uav","swc_pc_syr","swc_pc_uyr","soilwatermonth","kar_pc_sse","kar_pc_use","log10ero_kh_sav","log10ero_kh_uav","log10pop_ct_ssu","log10pop_ct_usu","log10ppd_pk_sav","log10ppd_pk_uav","urb_pc_sse","urb_pc_use","nli_ix_sav","nli_ix_uav","log10rdd_mk_sav","log10rdd_mk_uav","gdp_ud_sav","log10gdp_ud_ssu","log10gdp_ud_usu","northness","slope","elev","tpi"
"517",517,"Taylor.1991",51.33333333,-115.5,115,-0.705952839,"mid","Litter bag","Continental/microthermal climates","Forest","Coniferous","Leaf","South",1500,6.545358658,-6.15,10.6,0.299000001,876.9,12.85,-22.55,35.4,5.25,-17.25,5.25,-17.25,1129.9,189.2,40.8,52,264.3094177,125.8,482.9,125.8,0.97,16.6,6.1,47.8,5.227,256,25.67253113,0.513392866,592.4000244,18.17946881,0.669852316,474,5.7,83.16,-5.59238925863959,-0.705952839,NA,0.0874246914106968,0.0049530962942801,49.6382181964423,191.8267,0.673849977342949,0.356790460351716,1.03542973818455,238,0,0,0,0,0.301029995663981,0,0.322219294733919,0.0413926851582251,0.698970004336019,0,0,1.29793550635965,1.83252807233427,2.01909966641668,2.37171604795198,561,2073,2226,1473,2959,22.8,23.2,2.27415784926368,-1.7,-2.4,-14.3,9.7,NA,604,623,NA,583,549,NA,468,462,NA,1.06,1.15,0.04,0.12,NA,46,51,90,NA,0,0,0,0,82,70,0,0,0,0,0,0,0,0,25,33,100,100,16,17,39,40,45,43,68,62,84,88,NA,0,0,3.8318697742805,3.88918961204707,0.000434077479318593,0.00432137378264258,0.00560944536028039,0.00860017176191757,0,0,0.03,0,0,0,57889,5.77197677517539,5.77197677517539,-0.0241404976695776,27.7837257385254,2565.080078125,1.25125002861023
"519",519,"Taylor.1991",51.33333333,-115.5,115,-0.461577089,"mid","Litter bag","Continental/microthermal climates","Forest","Grass","Leaf","South",1500,6.545358658,-6.15,10.6,0.299000001,876.9,12.85,-22.55,35.4,5.25,-17.25,5.25,-17.25,1129.9,189.2,40.8,52,264.3094177,125.8,482.9,125.8,0.97,16.6,6.1,47.8,5.227,256,25.67253113,0.513392866,592.4000244,18.17946881,0.669852316,422,9.65,43.73,-5.59238925863959,-0.461577089,NA,0.0874246914106968,0.0049530962942801,49.6382181964423,191.8267,0.673849977342949,0.356790460351716,1.03542973818455,238,0,0,0,0,0.301029995663981,0,0.322219294733919,0.0413926851582251,0.698970004336019,0,0,1.29793550635965,1.83252807233427,2.01909966641668,2.37171604795198,561,2073,2226,1473,2959,22.8,23.2,2.27415784926368,-1.7,-2.4,-14.3,9.7,NA,604,623,NA,583,549,NA,468,462,NA,1.06,1.15,0.04,0.12,NA,46,51,90,NA,0,0,0,0,82,70,0,0,0,0,0,0,0,0,25,33,100,100,16,17,39,40,45,43,68,62,84,88,NA,0,0,3.8318697742805,3.88918961204707,0.000434077479318593,0.00432137378264258,0.00560944536028039,0.00860017176191757,0,0,0.03,0,0,0,57889,5.77197677517539,5.77197677517539,-0.0241404976695776,27.7837257385254,2565.080078125,1.25125002861023
"520",520,"Taylor.1991",51.33333333,-115.5,115,-0.374234966,"late","Litter bag","Continental/microthermal climates","Forest","Grass","Leaf","South",1500,6.545358658,-6.15,10.6,0.299000001,876.9,12.85,-22.55,35.4,5.25,-17.25,5.25,-17.25,1129.9,189.2,40.8,52,264.3094177,125.8,482.9,125.8,0.97,16.6,6.1,47.8,5.227,256,25.67253113,0.513392866,592.4000244,18.17946881,0.669852316,446.5,7.75,57.61,-5.59238925863959,-0.374234966,NA,0.0874246914106968,0.0049530962942801,49.6382181964423,191.8267,0.673849977342949,0.356790460351716,1.03542973818455,238,0,0,0,0,0.301029995663981,0,0.322219294733919,0.0413926851582251,0.698970004336019,0,0,1.29793550635965,1.83252807233427,2.01909966641668,2.37171604795198,561,2073,2226,1473,2959,22.8,23.2,2.27415784926368,-1.7,-2.4,-14.3,9.7,NA,604,623,NA,583,549,NA,468,462,NA,1.06,1.15,0.04,0.12,NA,46,51,90,NA,0,0,0,0,82,70,0,0,0,0,0,0,0,0,25,33,100,100,16,17,39,40,45,43,68,62,84,88,NA,0,0,3.8318697742805,3.88918961204707,0.000434077479318593,0.00432137378264258,0.00560944536028039,0.00860017176191757,0,0,0.03,0,0,0,57889,5.77197677517539,5.77197677517539,-0.0241404976695776,27.7837257385254,2565.080078125,1.25125002861023
"526",526,"Blair.1992",34.0031033,-83.3977954,117,-0.313336923,"mid","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","West",204,0.311436892,16.55,10,0.33900001,716,31.75,2.15,29.6,8.85,20.85,25.65,7.15,1214.4,118.7,83.7,11.5,385.6064758,277.4,313.7,329.1,1.35,17.1,5.2,41.1,2.42,152,3694.834473,19.25267792,7896.600098,14.07558024,0.737841606,499.61,5.78,86.03,-5.45614486980395,-0.313336923,NA,0.266209347577686,0.00658004255912433,53.1894626699828,787.3288,0.990383258906234,0.604118006192035,1.28876327617281,455,0,0,0,0,0.301029995663981,0,-1,0.0413926851582251,0.477121254719662,0,0,1.40626759641,2.05339732144963,2.25683315774588,2.73743676529931,132,229,270,192,270,2,2.4,1.38021124171161,16.1,15.6,5.3,26,NA,1284,1362,NA,1335,1315,NA,988,1005,NA,0.96,1.04,-0.04,0.03,NA,0,0,2,NA,0,0,0,0,96,89,16,26,7,15,0,0,0,0,0,0,0,0,21,21,35,35,44,44,28,29,78,80,NA,0,0,2.86093662070009,2.98766626492627,0.946648733906676,1.60609102176696,2.01514590915338,1.87112907465594,8,4,27.08,23,3.07261747654524,2.95568775031351,45580,8.49446931144284,9.31602950303609,-0.0808109492063522,3.46829056739807,202.830001831055,0.0812499970197678
"527",527,"Blair.1992",34.0031033,-83.3977954,117,0.205807733,"late","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","West",204,0.311436892,16.55,10,0.33900001,716,31.75,2.15,29.6,8.85,20.85,25.65,7.15,1214.4,118.7,83.7,11.5,385.6064758,277.4,313.7,329.1,1.35,17.1,5.2,41.1,2.42,152,3694.834473,19.25267792,7896.600098,14.07558024,0.737841606,454.67,9.1,49.98,-5.45614486980395,0.205807733,NA,0.266209347577686,0.00658004255912433,53.1894626699828,787.3288,0.990383258906234,0.604118006192035,1.28876327617281,455,0,0,0,0,0.301029995663981,0,-1,0.0413926851582251,0.477121254719662,0,0,1.40626759641,2.05339732144963,2.25683315774588,2.73743676529931,132,229,270,192,270,2,2.4,1.38021124171161,16.1,15.6,5.3,26,NA,1284,1362,NA,1335,1315,NA,988,1005,NA,0.96,1.04,-0.04,0.03,NA,0,0,2,NA,0,0,0,0,96,89,16,26,7,15,0,0,0,0,0,0,0,0,21,21,35,35,44,44,28,29,78,80,NA,0,0,2.86093662070009,2.98766626492627,0.946648733906676,1.60609102176696,2.01514590915338,1.87112907465594,8,4,27.08,23,3.07261747654524,2.95568775031351,45580,8.49446931144284,9.31602950303609,-0.0808109492063522,3.46829056739807,202.830001831055,0.0812499970197678
"528",528,"Hart.1992",38.8680036,-120.666332,118,-1.078625705,"early","Litter bag","Mediterranean-type climates","Forest","Coniferous","Leaf","South",1300,8.066163063,11.25,12.2,0.415999985,638.1,28.75,-0.65,29.4,3.85,19.85,19.85,3.85,1650.2,298.4,2,78.9,676.4412842,29.4,36.2,827.3,1.14,20.5,5.9,89.4,5.1,271,3971.660156,31.50133896,4905.200195,13.12789619,0.395664006,509.9,5.71,89.3,-4.89912627166901,-1.078625705,NA,0.0266744459261579,0.00515232834997538,32.253074571244,344.9024,0.643255225024772,0.151982395457474,0.985606083052436,564,0,0,0,0,0,0,-1,-1,0,0,0,1.53878730993371,1.53878730993371,2.0354417461609,2.0354417461609,423,896,896,409,1442,9.4,9.4,2.51454775266029,13.8,13.8,6.2,23.5,NA,1260,1260,NA,1263,1263,NA,672,672,NA,1,1,-0.01,-0.01,NA,10,10,36,NA,0,0,0,0,100,100,0,0,1,1,1,1,0,0,0,0,0,0,16,16,31,31,52,52,45,45,65,64,NA,0,0,2.68663626926229,2.68663626926229,0.497067936398505,0.497067936398505,1.0883133155881,1.08834875228853,0,0,2.82,3,2.49276038902684,2.49276038902684,55768,8.22295682432948,8.22295674115741,0.0652307793498039,11.8262195587158,1262.34997558594,-0.411249995231628
"529",529,"Hart.1992",38.8671346,-120.667053,119,-0.744462174,"mid","Litter bag","Mediterranean-type climates","Forest","Coniferous","Leaf","South",1300,7.582484722,12.05,12.2,0.41500001,639.9,29.55,0.05,29.5,4.55,20.55,20.65,4.55,1621.5,293.7,1.9,78.9,676.4412842,28.7,35.2,813.3,1.11,20.2,5.8,90.9,5.156,281,3971.660156,31.50133896,4905.200195,12.97219098,0.395664006,509.9,5.71,89.3,-5.02353995961924,-0.744462174,NA,0.0266744459261579,0.00515232834997538,32.2710203425145,344.9024,0.643255225024772,0.151982395457474,0.985606083052436,564,0,0,0,0,0,0,-1,-1,0,0,0,1.53878730993371,1.53878730993371,2.0354417461609,2.0354417461609,423,896,896,409,1442,9.4,9.4,2.51454775266029,13.8,13.8,6.2,23.5,NA,1260,1260,NA,1263,1263,NA,672,672,NA,1,1,-0.01,-0.01,NA,10,10,36,NA,0,0,0,0,100,100,0,0,1,1,1,1,0,0,0,0,0,0,16,16,31,31,52,52,45,45,65,64,NA,0,0,2.68663626926229,2.68663626926229,0.497067936398505,0.497067936398505,1.0883133155881,1.08834875228853,0,0,2.82,3,2.49276038902684,2.49276038902684,55768,8.22295682432948,8.22295674115741,-0.0145287280902267,6.98761367797852,1146.08996582031,-0.238749995827675
"530",530,"Hart.1992",38.8680036,-120.666332,118,-1.021226216,"early","Litter bag","Mediterranean-type climates","Forest","Coniferous","Leaf","South",1300,8.066163063,11.25,12.2,0.415999985,638.1,28.75,-0.65,29.4,3.85,19.85,19.85,3.85,1650.2,298.4,2,78.9,676.4412842,29.4,36.2,827.3,1.14,20.5,5.9,89.4,5.1,271,3971.660156,31.50133896,4905.200195,13.12789619,0.395664006,528.29,8.14,64.9,-4.89912627166901,-1.021226216,NA,0.0266744459261579,0.00515232834997538,32.253074571244,344.9024,0.643255225024772,0.151982395457474,0.985606083052436,564,0,0,0,0,0,0,-1,-1,0,0,0,1.53878730993371,1.53878730993371,2.0354417461609,2.0354417461609,423,896,896,409,1442,9.4,9.4,2.51454775266029,13.8,13.8,6.2,23.5,NA,1260,1260,NA,1263,1263,NA,672,672,NA,1,1,-0.01,-0.01,NA,10,10,36,NA,0,0,0,0,100,100,0,0,1,1,1,1,0,0,0,0,0,0,16,16,31,31,52,52,45,45,65,64,NA,0,0,2.68663626926229,2.68663626926229,0.497067936398505,0.497067936398505,1.0883133155881,1.08834875228853,0,0,2.82,3,2.49276038902684,2.49276038902684,55768,8.22295682432948,8.22295674115741,0.0652307793498039,11.8262195587158,1262.34997558594,-0.411249995231628
"531",531,"Hart.1992",38.8671346,-120.667053,119,-0.74043001,"mid","Litter bag","Mediterranean-type climates","Forest","Coniferous","Leaf","South",1300,7.582484722,12.05,12.2,0.41500001,639.9,29.55,0.05,29.5,4.55,20.55,20.65,4.55,1621.5,293.7,1.9,78.9,676.4412842,28.7,35.2,813.3,1.11,20.2,5.8,90.9,5.156,281,3971.660156,31.50133896,4905.200195,12.97219098,0.395664006,528.29,8.14,64.9,-5.02353995961924,-0.74043001,NA,0.0266744459261579,0.00515232834997538,32.2710203425145,344.9024,0.643255225024772,0.151982395457474,0.985606083052436,564,0,0,0,0,0,0,-1,-1,0,0,0,1.53878730993371,1.53878730993371,2.0354417461609,2.0354417461609,423,896,896,409,1442,9.4,9.4,2.51454775266029,13.8,13.8,6.2,23.5,NA,1260,1260,NA,1263,1263,NA,672,672,NA,1,1,-0.01,-0.01,NA,10,10,36,NA,0,0,0,0,100,100,0,0,1,1,1,1,0,0,0,0,0,0,16,16,31,31,52,52,45,45,65,64,NA,0,0,2.68663626926229,2.68663626926229,0.497067936398505,0.497067936398505,1.0883133155881,1.08834875228853,0,0,2.82,3,2.49276038902684,2.49276038902684,55768,8.22295682432948,8.22295674115741,-0.0145287280902267,6.98761367797852,1146.08996582031,-0.238749995827675
"532",532,"Mun.1992",37.05,128.3,120,-0.652669985,"mid","Litter bag","Continental/microthermal climates","Forest","Coniferous","Leaf","South",216,1.190915346,11.85,9.3,0.247000003,964.5,28.05,-9.55,37.6,23.05,-1.25,23.65,-1.25,1211.5,308,19.4,92.7,697.9190674,65.6,715,65.6,1.34,30,6.2,54.1,6.185,174,2958.466797,11.36250019,6476.399902,18.71170104,0.48414579,NA,8.15,NA,-4.80321275189906,-0.652669985,NA,0.0835438487103719,0.0078272503970201,31.3984536533535,1514.6052,0.472610197596045,0.132899769944483,0.821579027912009,571,0.301029995663981,0.301029995663981,0.698970004336019,0.698970004336019,0.698970004336019,0.698970004336019,-1,-1,0,0,0,1.31156315331991,1.31156315331991,1.76851970842145,1.76851970842145,432,316,316,142,813,12.5,12.6,1.80617997398389,10.2,10.2,-4.9,23.7,NA,1278,1278,NA,1044,1044,NA,944,944,NA,1.23,1.23,0.18,0.18,NA,3,3,10,NA,0,0,0,0,69,69,12,12,0,0,0,0,0,0,0,0,0,0,25,25,45,45,30,30,64,64,91,91,NA,83,83,4.38653463509048,4.38655246876185,0.807467375684278,0.807467375684278,1.70505935208908,1.70499939328275,9,9,31.09,31,2.87215627274829,2.87215627274829,34526,8.63145052386336,8.63145058880358,-0.0324878916144371,8.20540332794189,220.300003051758,-0.239999994635582
"533",533,"Mun.1992",37.05,128.3,120,-0.584592575,"mid","Litter bag","Continental/microthermal climates","Forest","Broadleaved","Leaf","South",216,1.190915346,11.85,9.3,0.247000003,964.5,28.05,-9.55,37.6,23.05,-1.25,23.65,-1.25,1211.5,308,19.4,92.7,697.9190674,65.6,715,65.6,1.34,30,6.2,54.1,6.185,174,2958.466797,11.36250019,6476.399902,18.71170104,0.48414579,NA,7.69,NA,-4.80321275189906,-0.584592575,NA,0.0835438487103719,0.0078272503970201,31.3984536533535,1514.6052,0.472610197596045,0.132899769944483,0.821579027912009,571,0.301029995663981,0.301029995663981,0.698970004336019,0.698970004336019,0.698970004336019,0.698970004336019,-1,-1,0,0,0,1.31156315331991,1.31156315331991,1.76851970842145,1.76851970842145,432,316,316,142,813,12.5,12.6,1.80617997398389,10.2,10.2,-4.9,23.7,NA,1278,1278,NA,1044,1044,NA,944,944,NA,1.23,1.23,0.18,0.18,NA,3,3,10,NA,0,0,0,0,69,69,12,12,0,0,0,0,0,0,0,0,0,0,25,25,45,45,30,30,64,64,91,91,NA,83,83,4.38653463509048,4.38655246876185,0.807467375684278,0.807467375684278,1.70505935208908,1.70499939328275,9,9,31.09,31,2.87215627274829,2.87215627274829,34526,8.63145052386336,8.63145058880358,-0.0324878916144371,8.20540332794189,220.300003051758,-0.239999994635582
"534",534,"Muys.1992",50.9404264,3.8104077,121,-0.567704308,"mid","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","East",15,0.250974506,10.35,7,0.329999995,521.3,22.05,0.75,21.3,7.35,6.55,17.15,3.75,850.7,82.4,49.9,13.2,230.5316925,174,234.1,208.7,1.31,25.5,6.1,44.7,4.312,257,4213.630371,10.40625,7004.100098,11.18417606,0.648733854,466.8,13.67,34.16,-5.19663247349208,-0.567704308,NA,1.49136169383427,0.361850824220942,50.9819364785378,1017.4431,2.17310173307149,1.75853342223729,2.36247870481743,436,0.903089986991944,1.04139268515822,1.79934054945358,1.81291335664286,1.84509804001426,1.88081359228079,0.0413926851582251,0.0413926851582251,1.56820172406699,0,0,1.9905253215843,3.36730652420932,3.2602791791982,4.29499254978979,43,23,59,0,80,0.7,1.1,1.32221929473392,10.2,10,2.5,17.5,NA,764,707,NA,701,721,NA,543,538,NA,1.09,0.98,0.08,-0.02,NA,8,7,40,NA,0,0,0,0,1,2,34,49,14,15,0,3,0,0,0,0,4,14,14,19,33,36,53,45,39,38,84,81,NA,0,61,2.51587384371168,2.63042787502502,2.02368036843479,3.67167712778398,2.7732340865749,2.65478759073271,64,30,55.71,41,3.58206336291171,3.38309692994909,37182,9.65059799725098,11.1688819050143,0.0155074307695031,1.48841774463654,49.8699989318848,0.108750000596046
"535",535,"Muys.1992",50.9404264,3.8104077,121,-0.61605903,"mid","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","East",15,0.250974506,10.35,7,0.329999995,521.3,22.05,0.75,21.3,7.35,6.55,17.15,3.75,850.7,82.4,49.9,13.2,230.5316925,174,234.1,208.7,1.31,25.5,6.1,44.7,4.312,257,4213.630371,10.40625,7004.100098,11.18417606,0.648733854,466.8,13.67,34.16,-5.19663247349208,-0.61605903,NA,1.49136169383427,0.361850824220942,50.9819364785378,1017.4431,2.17310173307149,1.75853342223729,2.36247870481743,436,0.903089986991944,1.04139268515822,1.79934054945358,1.81291335664286,1.84509804001426,1.88081359228079,0.0413926851582251,0.0413926851582251,1.56820172406699,0,0,1.9905253215843,3.36730652420932,3.2602791791982,4.29499254978979,43,23,59,0,80,0.7,1.1,1.32221929473392,10.2,10,2.5,17.5,NA,764,707,NA,701,721,NA,543,538,NA,1.09,0.98,0.08,-0.02,NA,8,7,40,NA,0,0,0,0,1,2,34,49,14,15,0,3,0,0,0,0,4,14,14,19,33,36,53,45,39,38,84,81,NA,0,61,2.51587384371168,2.63042787502502,2.02368036843479,3.67167712778398,2.7732340865749,2.65478759073271,64,30,55.71,41,3.58206336291171,3.38309692994909,37182,9.65059799725098,11.1688819050143,0.0155074307695031,1.48841774463654,49.8699989318848,0.108750000596046
"536",536,"Muys.1992",50.9404264,3.8104077,121,-0.296493678,"mid","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","East",15,0.250974506,10.35,7,0.329999995,521.3,22.05,0.75,21.3,7.35,6.55,17.15,3.75,850.7,82.4,49.9,13.2,230.5316925,174,234.1,208.7,1.31,25.5,6.1,44.7,4.312,257,4213.630371,10.40625,7004.100098,11.18417606,0.648733854,466.8,13.67,34.16,-5.19663247349208,-0.296493678,NA,1.49136169383427,0.361850824220942,50.9819364785378,1017.4431,2.17310173307149,1.75853342223729,2.36247870481743,436,0.903089986991944,1.04139268515822,1.79934054945358,1.81291335664286,1.84509804001426,1.88081359228079,0.0413926851582251,0.0413926851582251,1.56820172406699,0,0,1.9905253215843,3.36730652420932,3.2602791791982,4.29499254978979,43,23,59,0,80,0.7,1.1,1.32221929473392,10.2,10,2.5,17.5,NA,764,707,NA,701,721,NA,543,538,NA,1.09,0.98,0.08,-0.02,NA,8,7,40,NA,0,0,0,0,1,2,34,49,14,15,0,3,0,0,0,0,4,14,14,19,33,36,53,45,39,38,84,81,NA,0,61,2.51587384371168,2.63042787502502,2.02368036843479,3.67167712778398,2.7732340865749,2.65478759073271,64,30,55.71,41,3.58206336291171,3.38309692994909,37182,9.65059799725098,11.1688819050143,0.0155074307695031,1.48841774463654,49.8699989318848,0.108750000596046
"537",537,"Muys.1992",50.9404264,3.8104077,121,-0.549489162,"mid","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","East",15,0.250974506,10.35,7,0.329999995,521.3,22.05,0.75,21.3,7.35,6.55,17.15,3.75,850.7,82.4,49.9,13.2,230.5316925,174,234.1,208.7,1.31,25.5,6.1,44.7,4.312,257,4213.630371,10.40625,7004.100098,11.18417606,0.648733854,466.8,13.67,34.16,-5.19663247349208,-0.549489162,NA,1.49136169383427,0.361850824220942,50.9819364785378,1017.4431,2.17310173307149,1.75853342223729,2.36247870481743,436,0.903089986991944,1.04139268515822,1.79934054945358,1.81291335664286,1.84509804001426,1.88081359228079,0.0413926851582251,0.0413926851582251,1.56820172406699,0,0,1.9905253215843,3.36730652420932,3.2602791791982,4.29499254978979,43,23,59,0,80,0.7,1.1,1.32221929473392,10.2,10,2.5,17.5,NA,764,707,NA,701,721,NA,543,538,NA,1.09,0.98,0.08,-0.02,NA,8,7,40,NA,0,0,0,0,1,2,34,49,14,15,0,3,0,0,0,0,4,14,14,19,33,36,53,45,39,38,84,81,NA,0,61,2.51587384371168,2.63042787502502,2.02368036843479,3.67167712778398,2.7732340865749,2.65478759073271,64,30,55.71,41,3.58206336291171,3.38309692994909,37182,9.65059799725098,11.1688819050143,0.0155074307695031,1.48841774463654,49.8699989318848,0.108750000596046
"538",538,"Muys.1992",50.9404264,3.8104077,121,-0.077456185,"late","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","East",15,0.250974506,10.35,7,0.329999995,521.3,22.05,0.75,21.3,7.35,6.55,17.15,3.75,850.7,82.4,49.9,13.2,230.5316925,174,234.1,208.7,1.31,25.5,6.1,44.7,4.312,257,4213.630371,10.40625,7004.100098,11.18417606,0.648733854,466.8,13.67,34.16,-5.19663247349208,-0.077456185,NA,1.49136169383427,0.361850824220942,50.9819364785378,1017.4431,2.17310173307149,1.75853342223729,2.36247870481743,436,0.903089986991944,1.04139268515822,1.79934054945358,1.81291335664286,1.84509804001426,1.88081359228079,0.0413926851582251,0.0413926851582251,1.56820172406699,0,0,1.9905253215843,3.36730652420932,3.2602791791982,4.29499254978979,43,23,59,0,80,0.7,1.1,1.32221929473392,10.2,10,2.5,17.5,NA,764,707,NA,701,721,NA,543,538,NA,1.09,0.98,0.08,-0.02,NA,8,7,40,NA,0,0,0,0,1,2,34,49,14,15,0,3,0,0,0,0,4,14,14,19,33,36,53,45,39,38,84,81,NA,0,61,2.51587384371168,2.63042787502502,2.02368036843479,3.67167712778398,2.7732340865749,2.65478759073271,64,30,55.71,41,3.58206336291171,3.38309692994909,37182,9.65059799725098,11.1688819050143,0.0155074307695031,1.48841774463654,49.8699989318848,0.108750000596046
"539",539,"Muys.1992",50.9404264,3.8104077,121,-0.55018232,"mid","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","East",15,0.250974506,10.35,7,0.329999995,521.3,22.05,0.75,21.3,7.35,6.55,17.15,3.75,850.7,82.4,49.9,13.2,230.5316925,174,234.1,208.7,1.31,25.5,6.1,44.7,4.312,257,4213.630371,10.40625,7004.100098,11.18417606,0.648733854,466.8,13.67,34.16,-5.19663247349208,-0.55018232,NA,1.49136169383427,0.361850824220942,50.9819364785378,1017.4431,2.17310173307149,1.75853342223729,2.36247870481743,436,0.903089986991944,1.04139268515822,1.79934054945358,1.81291335664286,1.84509804001426,1.88081359228079,0.0413926851582251,0.0413926851582251,1.56820172406699,0,0,1.9905253215843,3.36730652420932,3.2602791791982,4.29499254978979,43,23,59,0,80,0.7,1.1,1.32221929473392,10.2,10,2.5,17.5,NA,764,707,NA,701,721,NA,543,538,NA,1.09,0.98,0.08,-0.02,NA,8,7,40,NA,0,0,0,0,1,2,34,49,14,15,0,3,0,0,0,0,4,14,14,19,33,36,53,45,39,38,84,81,NA,0,61,2.51587384371168,2.63042787502502,2.02368036843479,3.67167712778398,2.7732340865749,2.65478759073271,64,30,55.71,41,3.58206336291171,3.38309692994909,37182,9.65059799725098,11.1688819050143,0.0155074307695031,1.48841774463654,49.8699989318848,0.108750000596046
"540",540,"Muys.1992",50.9404264,3.8104077,121,-0.978562604,"mid","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","East",15,0.250974506,10.35,7,0.329999995,521.3,22.05,0.75,21.3,7.35,6.55,17.15,3.75,850.7,82.4,49.9,13.2,230.5316925,174,234.1,208.7,1.31,25.5,6.1,44.7,4.312,257,4213.630371,10.40625,7004.100098,11.18417606,0.648733854,466.8,13.67,34.16,-5.19663247349208,-0.978562604,NA,1.49136169383427,0.361850824220942,50.9819364785378,1017.4431,2.17310173307149,1.75853342223729,2.36247870481743,436,0.903089986991944,1.04139268515822,1.79934054945358,1.81291335664286,1.84509804001426,1.88081359228079,0.0413926851582251,0.0413926851582251,1.56820172406699,0,0,1.9905253215843,3.36730652420932,3.2602791791982,4.29499254978979,43,23,59,0,80,0.7,1.1,1.32221929473392,10.2,10,2.5,17.5,NA,764,707,NA,701,721,NA,543,538,NA,1.09,0.98,0.08,-0.02,NA,8,7,40,NA,0,0,0,0,1,2,34,49,14,15,0,3,0,0,0,0,4,14,14,19,33,36,53,45,39,38,84,81,NA,0,61,2.51587384371168,2.63042787502502,2.02368036843479,3.67167712778398,2.7732340865749,2.65478759073271,64,30,55.71,41,3.58206336291171,3.38309692994909,37182,9.65059799725098,11.1688819050143,0.0155074307695031,1.48841774463654,49.8699989318848,0.108750000596046
"541",541,"Okeke.1992",6.866666667,7.4,122,0.212469937,"late","Litter bag","Tropical megathermal climates","Farmland","Grass","Leaf","East",447,1.244078398,25.45,8.2,0.628999996,145.3,33.85,20.85,13,23.55,26.75,27.25,23.55,2210.5,367.2,9,74.6,698.9907837,42.5,108.3,956.3,1.43,22.2,5.5,14.3,1.094,98,2550.816895,8.103852272,5945.026855,15.2427882,0.821048617,NA,NA,NA,-4.93021031289358,0.212469937,NA,0.0950795434106801,0.0166837874991618,245.727732608958,678.8337,0.606703741333674,0.172018809424556,0.950121347511373,888,0,0,0,0,0,0,-1,-1,0,0,0,1.43487216559694,1.43487216559694,2.01537233132217,2.01537233132217,186,363,363,191,529,3.2,3.2,2.04921802267018,25.3,25.3,23.4,27.5,NA,1544,1544,NA,1615,1615,NA,1076,1076,NA,0.96,0.96,-0.04,-0.04,NA,0,0,0,NA,0,0,0,0,84,84,93,93,0,0,0,0,0,0,0,0,0,0,28,28,22,22,51,51,18,18,69,69,NA,100,100,4.22245633667925,4.22245633667925,1.88915037355056,1.88915037355056,2.84953181210834,2.84953181210834,34,34,7.94,8,2.41329976408125,2.41329976408125,5924,9.05647132837961,9.05647123075642,0.481577634811401,1.71578538417816,398.200012207031,0.0337500013411045
